College_id,College_name,survey_year,offers_scholarship,id,total_general_total,total_general_females,total_sc_total,total_sc_females,total_st_total,total_st_females,total_obc_total,total_obc_females,total_total_persons,total_total_females,total_remarks_id,pwd_general_total,pwd_general_females,pwd_sc_total,pwd_sc_females,pwd_st_total,pwd_st_females,pwd_obc_total,pwd_obc_females,pwd_total_persons,pwd_total_females,pwd_remarks_id,muslim_minority_general_total,muslim_minority_general_females,muslim_minority_sc_total,muslim_minority_sc_females,muslim_minority_st_total,muslim_minority_st_females,muslim_minority_obc_total,muslim_minority_obc_females,muslim_minority_total_persons,muslim_minority_total_females,muslim_minority_remarks_id,other_minority_general_total,other_minority_general_females,other_minority_sc_total,other_minority_sc_females,other_minority_st_total,other_minority_st_females,other_minority_obc_total,other_minority_obc_females,other_minority_total_persons,other_minority_total_females,other_minority_remarks_id,total_remark
43988,MEENAKSHI COLLEGE FOR WOMEN,2015,TRUE,5511999,0,0,463,463,2,2,1217,1217,1682,1682,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,70,70,70,70,NA,0,0,0,0,0,0,31,31,31,31,NA,NA
43989,DR MGR JANAKI COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5386974,5,5,199,199,0,0,77,77,281,281,NA,0,0,36,36,0,0,6,6,42,42,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,96,96,0,0,25,25,123,123,NA,NA
43990,MALOLAN COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5207098,0,0,360,194,0,0,0,0,360,194,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43991,NATESAN INSTITUTE OF CO-OPERATIVE MANAGEMENT,2015,TRUE,5467918,0,0,25,15,0,0,47,24,72,39,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43992,SINDHI COLLEGE OF ARTS AND SCIENCE,2015,TRUE,4464901,0,0,308,164,0,0,0,0,308,164,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43993,ARINGAR ANNA INSTITUTE OF MANAGEMENT STUDIES AND COMPUTER APPLICATION,2015,TRUE,5441602,0,0,79,30,0,0,0,0,79,30,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43994,L N GOVT COLLEGE,2015,TRUE,5326949,0,0,1924,1025,10,6,1061,780,2995,1811,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,20,11,20,11,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43995,NEW PRINCE SHRI BHAVANI ARTS AND SCIENCE COLLEGE,2015,TRUE,5525186,0,0,123,98,0,0,0,0,123,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
43996,SIR THEAGARAYA COLLEGE,2015,TRUE,5526427,0,0,514,178,3,1,246,59,763,238,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43997,ASAN MEMORIAL COLLEGE OF ARTS AND SCIENCE,2015,TRUE,5493324,108,57,0,0,0,0,0,0,108,57,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43998,GURU NANAK COLLEGE,2015,TRUE,5457074,0,0,659,182,3,0,603,300,1265,482,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
43999,University Of Madras Constituent College - Nemmili,2015,TRUE,5469111,0,0,232,125,1,0,306,174,539,299,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44000,CSI EWARTS WOMENS CHRISTIAN COLLEGE,2015,TRUE,5521913,0,0,118,118,0,0,0,0,118,118,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44001,DB JAIN COLLEGE,2015,TRUE,5170630,0,0,358,120,0,0,153,63,511,183,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44003,THE MADRAS SANSKRIT COLLEGE AND SSV PATASALA,2015,TRUE,5525978,40,0,0,0,0,0,0,0,40,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44005,PACHAIYAPPAS COLLEGE FOR MEN,2015,TRUE,5532163,0,0,763,48,5,0,638,12,1406,60,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,12,4,12,4,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44020,"College of Dairy Technology, Warud (Pusad)",2015,TRUE,4785765,18,6,18,8,7,0,17,4,60,18,NA,0,0,0,0,0,0,0,0,0,0,NA,4,0,0,0,0,0,0,0,4,0,NA,14,6,18,8,7,0,17,4,56,18,NA,NA
44021,"Bombay Veterinary College, Mumbai",2015,TRUE,4782496,5,3,50,29,16,7,44,20,115,59,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,2,2,NA,0,0,0,0,0,0,1,0,1,0,NA,NA
44023,Post Graduate Institute of Veterinary & Animal Sciences,2015,TRUE,5024231,0,0,2,2,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
44024,"Krantisinh Nana Patil College of Veterinary Science, Shirwal",2015,TRUE,5588711,0,0,15,5,7,4,24,7,46,16,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,1,1,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44026,"College of Fishery Sciences, Udgir",2015,TRUE,4899549,0,0,20,6,3,1,41,10,64,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
44027,"College of Veterinary & Animal Sciences, Parbhani",2015,TRUE,5573025,5,1,40,20,7,4,28,7,80,32,NA,0,0,0,0,0,0,0,0,0,0,NA,5,1,0,0,0,0,0,0,5,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7057,Chakdaha College,2015,TRUE,4393760,32,20,853,0,0,0,0,0,885,20,NA,0,0,0,0,0,0,0,0,0,0,NA,32,20,0,0,0,0,0,0,32,20,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7059,Rani Dhanya Kumari College,2015,TRUE,4406175,196,96,0,0,0,0,0,0,196,96,NA,0,0,0,0,0,0,0,0,0,0,NA,196,96,0,0,0,0,0,0,196,96,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7060,Kanchrapara College,2015,TRUE,4395171,24,10,818,345,38,15,300,120,1180,490,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,28,8,28,8,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7063,Asannagar Madan Mohan Tarkalankar College,2015,TRUE,4404733,63,19,221,97,11,3,294,116,589,235,NA,0,0,0,0,0,0,0,0,0,0,NA,63,19,0,0,0,0,0,0,63,19,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7084,Shimurali Sachinandan College of Education,2015,TRUE,4418809,1,0,31,15,6,3,7,2,45,20,NA,1,0,0,0,0,0,0,0,1,0,NA,0,0,0,0,0,0,2,1,2,1,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7097,Santipur College,2015,TRUE,4385089,NA,NA,NA,NA,NA,NA,NA,NA,20,6,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Category-wise data not maintained
7108,Subhas Chandra Bose Centenary College,2015,TRUE,4371524,1101,333,0,0,0,0,0,0,1101,333,NA,0,0,0,0,0,0,0,0,0,0,NA,1101,333,0,0,0,0,0,0,1101,333,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
7121,Krishnanath College,2015,TRUE,4546053,249,79,0,0,0,0,0,0,249,79,NA,0,0,0,0,0,0,0,0,0,0,NA,193,70,0,0,0,0,0,0,193,70,NA,56,9,0,0,0,0,0,0,56,9,NA,NA
7123,Kalyani Mahavidyalaya,2015,TRUE,4671898,36,11,0,0,0,0,0,0,36,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA
7124,Dukhulal Nibaran Chandra College,2015,TRUE,4651350,2110,1088,326,140,4,1,197,91,2637,1320,NA,5,1,0,0,0,0,0,0,5,1,NA,2000,1087,0,0,0,0,30,12,2030,1099,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44045,Murshidabad Minority B.Ed. College,2015,TRUE,4611331,0,0,13,6,0,0,51,25,64,31,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,47,25,47,25,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44047,Krishnagar Womens College,2015,TRUE,4482782,891,891,397,397,21,21,332,332,1641,1641,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,151,151,151,151,NA,0,0,0,0,0,0,181,181,181,181,NA,NA
44049,Sudhiranjan Lahiri Mahavidyalaya,2015,TRUE,4461165,699,323,0,0,0,0,63,19,762,342,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,63,19,63,19,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44061,Sukadei Sanskrit College,2015,TRUE,4495093,0,0,15,11,0,0,26,19,41,30,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44064,Shyama Sundar Sanskrit College,2015,TRUE,4409012,40,26,48,34,0,0,36,23,124,83,NA,0,0,1,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44065,Bhagaban Chandra Sanskrit College,2015,TRUE,4556721,0,0,162,97,0,0,14,7,176,104,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44067,Lalaji Gopalji Sanskrit College,2015,TRUE,4393468,0,0,20,10,25,9,0,0,45,19,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44071,Biraja Sanskrit College,2015,TRUE,4357727,0,0,15,8,0,0,0,0,15,8,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44074,Laxmi Nursingh Sanskrit College,2015,TRUE,4738608,0,0,14,11,0,0,12,11,26,22,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44077,Mac-Micle Sanskrit College,2015,TRUE,4352283,0,0,20,12,5,1,19,17,44,30,NA,0,0,1,1,0,0,0,0,1,1,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44078,Ramadhin Sanskrit College,2015,TRUE,4809878,0,0,13,4,23,1,4,1,40,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
44079,Dadhibamanjew Sanskrit College,2015,TRUE,4559256,6,4,14,9,0,0,8,5,28,18,NA,0,0,0,0,0,0,0,0,0,0,NA,4,3,0,0,0,0,0,0,4,3,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44083,Kalandi Charan Sanskrit College,2015,TRUE,4379578,0,0,69,42,1,0,0,0,70,42,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44084,Dr. Ghanashyam Mishra Sanskrit College,2015,TRUE,4383741,0,0,3,3,0,0,6,6,9,9,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44085,Radhamadhab Sanskrit College,2015,TRUE,4437377,0,0,13,6,13,10,6,4,32,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
44087,Bholanath Sanskrit College,2015,TRUE,4361063,0,0,3,1,20,13,27,11,50,25,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44090,Pathadurga Sanskrit College,2015,TRUE,4365585,0,0,52,27,24,13,39,22,115,62,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44091,Shymarai Sanskrit College,2015,TRUE,4681747,0,0,17,10,1,0,30,19,48,29,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44094,Jagannath Sanskrit College,2015,TRUE,4355830,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,Category-wise data not maintained
44098,Abhaya Ayurveda Sanskrit College,2015,TRUE,4352880,0,0,12,11,0,0,11,10,23,21,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44099,Sanskrit College (Paralakhemundi),2015,TRUE,4767728,0,0,0,0,80,28,0,0,80,28,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44101,Binapani Sanskrit College,2015,TRUE,4402071,2,2,62,42,1,0,30,25,95,69,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44103,Damodar Sanskrit College,2015,TRUE,4374298,0,0,2,1,1,0,7,4,10,5,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44105,Amrutha Degree College,2015,TRUE,5418337,7,4,8,7,5,5,25,18,45,34,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44106,"Vikas Degree College, Macherla",2015,TRUE,5370280,43,27,12,8,6,2,63,28,124,65,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44108,Sri Venkateswara & Sri Satyadev Degree College,2015,TRUE,5410995,12,3,2,2,1,1,23,12,38,18,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44109,"Model Engineering College,Thrikkakkara",2015,TRUE,5147163,25,15,79,52,7,4,237,176,348,247,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,80,37,80,37,1,15,5,0,0,0,0,20,8,35,13,NA,NA
44113,Kesharbai Kale Girls College,2015,TRUE,4647274,0,0,66,66,0,0,0,0,66,66,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44114,Trimurti B.Ed. College,2015,TRUE,4275983,0,0,11,11,1,1,11,11,23,23,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44115,Pravara Rural Education Society's College of Pharmacy,2015,TRUE,5183676,33,33,19,19,5,5,129,129,186,186,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,0,0,0,0,0,0,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44116,Mahila Arts and Commerce College,2015,TRUE,4552842,0,0,2,2,294,294,0,0,296,296,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44117,Jijamata Mahila College of Education,2015,TRUE,4704002,0,0,10,10,3,3,48,48,61,61,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44118,S.N.D.T. College of Home Science,2015,TRUE,4295905,0,0,7,7,0,0,13,13,20,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,10,10,1,NA
44122,Smt. Geeta Bankar Women's College of Education,2015,TRUE,4338596,0,0,13,13,1,1,36,36,50,50,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44127,Indian Institute of Food Science & Technology,2015,TRUE,4704542,0,0,124,124,3,3,59,59,186,186,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,2,2,2,2,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44132,"Shri. Tuljabhavani Bahuuddeshiya Samajseva Sansthas, College of Education for Women",2015,TRUE,4295206,0,0,4,4,0,0,8,8,12,12,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44134,Regal College of Computer Application,2015,TRUE,5542051,0,0,4,4,0,0,0,0,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,3,3,0,0,0,0,3,3,NA,NA
44135,Sadabai Raisoni Women's College,2015,TRUE,4775754,18,18,44,44,5,5,0,0,67,67,NA,0,0,0,0,0,0,0,0,0,0,NA,10,10,0,0,0,0,0,0,10,10,NA,8,8,0,0,0,0,0,0,8,8,NA,NA
44138,Shahu Shikshan Sanstha Pandharpur's Rajmata Women's College of Education,2015,TRUE,4266006,0,0,3,3,0,0,15,15,18,18,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44141,"Queens College of Education for Women,",2015,TRUE,5629836,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44143,Karmaveer Shikshan Prasarak Mandal's College of Education for Women,2015,TRUE,4380229,0,0,15,8,0,0,26,14,41,22,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44147,Bhagwan Shikshan Prasarak Mandal's,2015,TRUE,4280729,4,4,7,7,0,0,11,11,22,22,NA,0,0,0,0,0,0,0,0,0,0,NA,4,4,0,0,0,0,0,0,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44149,Aishabai College of Education,2015,TRUE,5043730,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44153,Janata Shikshan Prasarak Mandal's Women's College of Science,2015,TRUE,5227813,0,0,1,0,2,0,0,0,3,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44156,Janata Shikshan Prasarak Mandal Women's B.Ed. College,2015,TRUE,4909791,20,20,3,3,0,0,3,3,26,26,NA,0,0,0,0,0,0,0,0,0,0,NA,5,5,0,0,0,0,0,0,5,5,NA,4,4,0,0,0,0,0,0,4,4,NA,NA
44157,Matoshri Girijabai Dhobale Women's College of Education,2015,TRUE,4323416,0,0,9,9,0,0,18,18,27,27,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
44159,Rural Foundation's Shikshanshastra Mahil Mahavidyalaya,2015,TRUE,4671621,0,0,1,1,30,30,10,10,41,41,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44162,Matoshri Asarabai Darade Women's College of Education,2015,TRUE,4673403,25,25,7,7,30,30,34,34,96,96,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44167,Sheth P.T. Mahila College of Arts & Home Science,2015,TRUE,5379882,0,0,12,12,21,21,52,52,85,85,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44168,"Anjuman-I-Islam's, Begum Jamila Haji Abdul Haq College of Home Science",2015,TRUE,4846697,5,5,0,0,0,0,0,0,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA,5,5,0,0,0,0,0,0,5,5,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44171,Pratibhatai Ptil Mahil Shikshanshastra Mahavidyalaya,2015,TRUE,4289097,2,2,11,11,1,1,33,33,47,47,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44172,"Smt. P.N. Doshi Women's College of Arts, Kum. U.R. Shah Women's College of Commerce & Dr. Smt. Nanavati Bhanuben Mahendra Women's College of Home Science",2015,TRUE,4312592,79,79,130,130,19,19,45,45,273,273,NA,0,0,0,0,0,0,0,0,0,0,NA,70,70,0,0,0,0,0,0,70,70,NA,9,9,0,0,0,0,0,0,9,9,NA,NA
44173,Sulochana Belhekar Samajik Bahu Uddeshiya Shikshan Sanstha,2015,TRUE,5067235,0,0,4,4,0,0,0,0,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44179,Tuljabhavani Seva Pratisthan's Women's College of Education,2015,TRUE,4408701,0,0,6,6,1,1,35,35,42,42,NA,0,0,6,6,1,1,35,35,42,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
44187,Dr. Bhanuben Mahendra Nanavati College of Home Science,2015,TRUE,4681024,0,0,59,59,1,1,1,1,61,61,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44188,Navalbhau Pratishthan's Rukmanitai Arts & Commerce Mahila College,2015,TRUE,5448050,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44189,Arunodaya Shikshan Prasarak Mandal's,2015,TRUE,4240018,77,77,58,58,29,29,60,60,224,224,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44195,L.J.N.J. Mahila Mahavidyalaya,2015,TRUE,4662541,0,0,14,14,0,0,17,17,31,31,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44196,SHPT School of Library Science,2015,TRUE,5374365,0,0,3,3,0,0,2,2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,NA
44200,C.U.Shah College of Pharmacy,2015,TRUE,5167776,30,30,12,12,4,4,37,37,83,83,NA,1,1,0,0,0,0,0,0,1,1,NA,4,4,0,0,0,0,0,0,4,4,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44204,Smt. Kamlaben Gambhirchand Shah Law School,2015,TRUE,4638860,0,0,18,18,1,1,5,5,24,24,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44205,Distinctive Education Soceity's,2015,TRUE,5171272,0,0,3,3,0,0,0,0,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44206,Bhartiya Gramin Punarachana Sanstha's B.Ed. Woken's College,2015,TRUE,5199423,0,0,17,17,0,0,25,25,42,42,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44208,Maharashi Karve Stree Shikshan Sanstha B.Ed. College for Women,2015,TRUE,4602292,0,0,1,1,0,0,2,2,3,3,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44209,Shahada Co-Op. Education Soceity Ltd's.,2015,TRUE,5185891,0,0,45,45,74,74,145,145,264,264,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44210,"Regal College of Technology, 9B.C.A.)",2015,TRUE,5244774,0,0,19,19,0,0,32,32,51,51,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44212,Shriram Shikshan Sanstha's Mahila Education College,2015,TRUE,4305917,0,0,2,2,0,0,6,6,8,8,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44222,"Smt. Maniben M.P. Shah Women's College of Arts and Commerce,",2015,TRUE,5024579,0,0,12,12,0,0,0,0,12,12,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,NA,NA
44230,Usha Mittal Institute of Technology for Women,2015,TRUE,4731761,8,8,144,144,7,7,184,184,343,343,NA,0,0,0,0,0,0,0,0,0,0,NA,3,3,0,0,0,0,0,0,3,3,NA,5,5,0,0,0,0,0,0,5,5,NA,NA
